OUTBOUND_DATE,PLANT_NAME,MODE_OF_TRANSPORT,MATERIAL_NAME,CUSTOMER_NUMBER,NET_QUANTITY_MT
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00361,15.03
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00361,9.63
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00414,0.5
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0390,CST-00415,0.15
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0218,CST-00025,1.38
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0046,CST-00025,0.03
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00025,0.13
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00025,0.08
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00058,0.43
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00058,16.5
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00058,7.83
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00038,15
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00038,6
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00038,15
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00416,19.5
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0017,CST-00002,22.5
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00025,0.03
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0159,CST-00025,0.05
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00054,13.5
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00054,12
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0357,CST-00417,0.3
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0324,CST-00031,6.25
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0378,CST-00418,12.38
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0379,CST-00093,22
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0379,CST-00093,0.05
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0379,CST-00093,2.7
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00379,18
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00379,18
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00180,18
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00069,15
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0201,CST-00419,3
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0201,CST-00419,0.1
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0201,CST-00419,22.4
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0354,CST-00025,1.38
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00049,0.45
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00049,24.3
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0082,CST-00053,20
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0082,CST-00053,2.5
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00420,25.5
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00038,10.5
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00038,10.5
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00072,4.05
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00072,6.88
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00072,0.08
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00072,20.63
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00072,17.88
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00008,25.5
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00008,1.38
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00008,20.55
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00008,2.75
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00008,0.08
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00072,24.75
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00072,24.75
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00072,24.75
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0007,CST-00092,24.75
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00069,0.1
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00069,10.4
5/3/2024,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00180,7.5
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00202,25.5
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0328,CST-00038,25.5
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00235,25.5
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00235,25.5
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00143,25.5
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00421,25.5
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00169,25.5
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00063,25.5
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00068,25.5
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0013,CST-00422,25.5
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00319,25.5
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0384,CST-00344,24.75
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00158,24.75
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0384,CST-00344,24.75
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0384,CST-00344,24.75
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00050,24.75
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0153,CST-00423,24.75
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0317,CST-00020,24.75
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00240,24.75
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00008,24.75
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00289,24.75
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0322,CST-00259,24.75
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0322,CST-00259,24.75
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0322,CST-00259,24.75
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0193,CST-00316,10.2
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0193,CST-00316,22.44
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0265,CST-00049,23.38
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0193,CST-00316,12.24
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0265,CST-00049,1.38
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00424,0.35
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00425,6
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0206,CST-00025,0.03
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0055,CST-00426,1.38
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0356,CST-00086,0.4
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0350,CST-00025,0.03
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0328,CST-00038,4.5
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0328,CST-00038,20.93
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0328,CST-00038,0.08
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00427,7.5
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0390,CST-00080,0.15
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0428,CST-00004,1
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00428,3
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0201,CST-00428,1.5
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0390,CST-00081,4.13
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0390,CST-00081,8.25
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00014,12
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00014,0.38
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0013,CST-00034,12
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00160,21
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00138,18
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0153,CST-00081,5.5
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0153,CST-00081,19.25
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00074,0.45
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00074,24.3
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00424,0.3
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0085,CST-00424,0.35
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0322,CST-00049,24.75
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0082,CST-00053,22.5
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00080,2.75
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00080,0.25
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0316,CST-00080,0.13
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0316,CST-00080,1.63
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0147,CST-00427,7.5
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00004,0.3
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0007,CST-00004,0.15
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0153,CST-00004,0.08
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00072,6.88
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00072,0.08
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00072,9.63
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00072,15.08
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00072,0.05
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00072,17.8
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00086,0.05
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00086,24.2
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00086,0.5
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0206,CST-00034,5
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00072,24.75
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00072,24.75
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00072,24.75
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00072,24.75
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0390,CST-00008,24.75
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00008,24.75
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0324,CST-00034,5
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00014,12.2
6/3/2024,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00014,0.18
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00202,25.5
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00038,25.5
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0201,CST-00153,25.5
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00319,25.5
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0383,CST-00429,24.75
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0383,CST-00429,24.75
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00050,24.75
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00050,24.75
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0153,CST-00284,24.75
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00430,24.75
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00430,24.75
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0153,CST-00169,24.75
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0153,CST-00169,24.75
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00338,24.75
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00338,24.75
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0322,CST-00259,24.75
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0322,CST-00259,24.75
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0322,CST-00259,24.75
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0236,CST-00019,8.25
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0193,CST-00197,0.68
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0269,CST-00431,12.38
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0378,CST-00432,5.5
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0193,CST-00197,11.56
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0379,CST-00432,19.25
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0116,CST-00433,2.75
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0046,CST-00434,0.18
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0195,CST-00413,0.3
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0046,CST-00434,0.03
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0354,CST-00321,4.13
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0056,CST-00014,2.75
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0339,CST-00435,0.28
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00039,16.5
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00039,8.93
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00039,0.08
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0159,CST-00436,0.05
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0114,CST-00080,0.03
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0323,CST-00080,0.05
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00025,0.1
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00282,9
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0390,CST-00033,4.13
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0327,CST-00014,4.13
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0206,CST-00034,22.5
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00135,10.5
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00218,19.5
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00129,22.5
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00129,1.5
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00129,1.5
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0047,CST-00084,22.5
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0327,CST-00014,20.63
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0328,CST-00202,25.5
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0322,CST-00049,24.75
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0137,CST-00033,4.13
7/3/2024,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00135,15
8/3/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00302,25.5
8/3/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00235,25.5
8/3/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00384,25.5
8/3/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00235,25.5
8/3/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00092,25.5
8/3/2024,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00182,25.5
8/3/2024,CHINA-WAREHOUSE,Truck,MAT-0379,CST-00139,24.75
8/3/2024,CHINA-WAREHOUSE,Truck,MAT-0379,CST-00139,24.75
8/3/2024,CHINA-WAREHOUSE,Truck,MAT-0153,CST-00050,24.75
8/3/2024,CHINA-WAREHOUSE,Truck,MAT-0153,CST-00050,24.75
8/3/2024,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00240,24.75
8/3/2024,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00114,24.75
8/3/2024,CHINA-WAREHOUSE,Truck,MAT-0353,CST-00023,24.75
8/3/2024,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00272,24.75
8/3/2024,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00052,24.75
8/3/2024,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00052,24.75
8/3/2024,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00052,24.75
8/3/2024,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00052,24.75
8/3/2024,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00052,24.75
8/3/2024,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00052,24.75
8/3/2024,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00075,3
8/3/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00399,24
8/3/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00399,0.23
8/3/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00399,1.28
8/3/2024,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00356,16.5
8/3/2024,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00356,8.93
8/3/2024,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00356,0.08
8/3/2024,CHINA-WAREHOUSE,Truck,MAT-0353,CST-00437,11
8/3/2024,CHINA-WAREHOUSE,Truck,MAT-0266,CST-00047,22
8/3/2024,CHINA-WAREHOUSE,Truck,MAT-0266,CST-00047,2.75
8/3/2024,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00438,0.2
8/3/2024,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00403,23.38
8/3/2024,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00403,1.38
8/3/2024,CHINA-WAREHOUSE,Truck,MAT-0201,CST-00037,18
8/3/2024,CHINA-WAREHOUSE,Truck,MAT-0013,CST-00080,0.15
8/3/2024,CHINA-WAREHOUSE,Truck,MAT-0053,CST-00417,0.2
8/3/2024,CHINA-WAREHOUSE,Truck,MAT-0053,CST-00417,0.15
8/3/2024,CHINA-WAREHOUSE,Truck,MAT-0053,CST-00417,0.05
8/3/2024,CHINA-WAREHOUSE,Truck,MAT-0114,CST-00439,1.5
8/3/2024,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00440,21
8/3/2024,CHINA-WAREHOUSE,Truck,MAT-0013,CST-00065,10.5
8/3/2024,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00052,4.13
8/3/2024,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00052,20.63
8/3/2024,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00037,6
8/3/2024,CHINA-WAREHOUSE,Truck,MAT-0201,CST-00037,12
8/3/2024,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00037,13.5
8/3/2024,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00037,1.5
8/3/2024,CHINA-WAREHOUSE,Truck,MAT-0328,CST-00065,15
9/3/2024,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00179,25.5
9/3/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00302,25.5
9/3/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00302,25.5
9/3/2024,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00139,25.5
9/3/2024,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00039,25.5
9/3/2024,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00139,25.5
9/3/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00412,25.5
9/3/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00412,25.5
9/3/2024,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00182,25.5
9/3/2024,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00182,25.5
9/3/2024,CHINA-WAREHOUSE,Truck,MAT-0383,CST-00429,24.75
9/3/2024,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00153,24.75
9/3/2024,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00153,24.75
9/3/2024,CHINA-WAREHOUSE,Truck,MAT-0316,CST-00018,24.75
9/3/2024,CHINA-WAREHOUSE,Truck,MAT-0316,CST-00018,24.75
9/3/2024,CHINA-WAREHOUSE,Truck,MAT-0379,CST-00125,24.75
9/3/2024,CHINA-WAREHOUSE,Truck,MAT-0137,CST-00363,24.75
9/3/2024,CHINA-WAREHOUSE,Truck,MAT-0318,CST-00017,24.75
9/3/2024,CHINA-WAREHOUSE,Truck,MAT-0318,CST-00017,24.75
9/3/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00003,12
9/3/2024,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00441,0.43
9/3/2024,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00441,1.08
9/3/2024,CHINA-WAREHOUSE,Truck,MAT-0174,CST-00077,1
9/3/2024,CHINA-WAREHOUSE,Truck,MAT-0324,CST-00025,0.03
9/3/2024,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00442,1.38
9/3/2024,CHINA-WAREHOUSE,Truck,MAT-0056,CST-00121,11
9/3/2024,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00443,0.1
9/3/2024,CHINA-WAREHOUSE,Truck,MAT-0085,CST-00025,1.38
9/3/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00302,21
9/3/2024,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00444,1.5
9/3/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00025,0.05
9/3/2024,CHINA-WAREHOUSE,Truck,MAT-0065,CST-00074,17.88
9/3/2024,CHINA-WAREHOUSE,Truck,MAT-0065,CST-00074,6.88
9/3/2024,CHINA-WAREHOUSE,Truck,MAT-0159,CST-00025,0.03
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00178,25.5
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0328,CST-00039,25.5
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00120,25.5
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00089,25.5
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0340,CST-00417,24.75
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0384,CST-00344,24.75
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0356,CST-00058,24.75
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0383,CST-00326,24.75
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00014,24.75
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0390,CST-00007,24.75
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00081,24.75
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00114,24.75
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00240,24.75
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00052,24.75
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00052,24.75
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00052,24.75
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00052,24.75
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0137,CST-00092,24.75
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00012,24.75
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0049,CST-00430,24.75
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0049,CST-00430,24.75
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0049,CST-00430,24.75
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0137,CST-00363,24.75
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0316,CST-00093,24.75
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0316,CST-00093,24.75
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0316,CST-00093,24.75
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0316,CST-00093,24.75
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0316,CST-00093,24.75
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00093,24.75
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00093,24.75
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00093,24.75
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00093,24.75
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0318,CST-00017,24.75
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0207,CST-00445,1.38
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0114,CST-00446,3
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0327,CST-00025,0.05
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0356,CST-00058,21.9
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0356,CST-00058,0.1
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0356,CST-00058,2.75
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0176,CST-00039,18
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00447,24
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0176,CST-00039,6
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0176,CST-00039,1.5
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00447,16.5
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0147,CST-00412,10.5
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00121,16.5
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0055,CST-00025,0.03
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0316,CST-00093,15.13
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0316,CST-00093,9.63
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0328,CST-00298,4.5
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00363,23.38
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00363,0.08
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0153,CST-00006,0.25
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0153,CST-00006,24.5
11/3/2024,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00363,1.3
