Month,PLANT_NAME,MATERIAL_NAME,UNRESRICTED_STOCK
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0026,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0027,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0028,38500
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0029,31600
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0030,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0031,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0032,51000
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0033,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0034,22000
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0035,1035150
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0036,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0037,49500
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0038,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0039,38500
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0040,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0041,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0042,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0043,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0044,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0045,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0046,850
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0047,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0048,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0049,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0050,558750
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0051,49600
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0052,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0053,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0054,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0055,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0056,2204550
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0057,378850
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0058,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0059,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0060,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0061,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0062,1017500
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0063,16300
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0064,4200
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0065,1645800
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0066,49500
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0067,49500
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0068,346500
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0069,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0070,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0071,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0072,568050
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0073,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0074,125550
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0075,309550
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0076,5500
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0077,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0078,194500
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0079,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0080,38500
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0081,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0082,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0083,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0084,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0085,329200
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0086,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0087,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0088,19050
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0089,49500
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0090,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0091,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0092,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0093,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0094,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0095,350
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0096,16500
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0097,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0098,24300
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0099,3179100
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0100,10100
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0101,27500
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0102,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0103,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0104,170500
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0105,99000
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0106,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0107,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0108,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0109,601900
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0110,57250
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0111,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0112,417900
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0113,84800
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0114,3350
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0115,49500
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0116,266050
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0117,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0118,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0119,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0120,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0121,198000
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0122,337500
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0123,2400
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0124,16500
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0125,8150
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0126,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0127,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0128,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0129,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0130,369350
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0131,101750
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0132,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0133,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0134,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0135,937800
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0136,24750
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0137,2403500
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0138,42800
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0139,14400
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0140,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0141,145450
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0142,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0143,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0144,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0145,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0146,21950
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0147,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0148,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0149,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0150,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0151,9814800
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0152,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0153,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0154,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0155,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0156,21750
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0157,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0158,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0159,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0160,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0161,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0162,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0163,43850
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0164,93500
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0165,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0166,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0167,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0168,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0169,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0170,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0171,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0172,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0173,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0174,50
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0175,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0176,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0177,11650
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0178,202600
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0179,46750
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0180,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0181,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0182,27500
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0183,700
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0184,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0185,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0186,2334200
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0187,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0188,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0189,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0190,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0191,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0192,96250
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0193,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0194,10850
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0195,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0196,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0197,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0198,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0199,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0200,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0201,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0202,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0203,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0204,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0205,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0206,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0207,233750
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0208,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0209,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0210,346500
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0211,198000
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0212,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0213,244650
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0214,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0215,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0216,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0217,202500
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0218,49500
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0219,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0220,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0221,459850
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0222,148500
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0223,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0224,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0225,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0226,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0227,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0228,41650
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0229,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0230,180100
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0231,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0232,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0233,372000
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0234,1391750
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0235,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0236,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0237,1834250
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0238,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0239,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0240,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0241,7200
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0242,200
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0243,17200
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0244,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0245,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0246,400
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0247,456550
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0248,17200
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0249,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0250,49500
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0251,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0252,100
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0253,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0254,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0255,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0256,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0257,600
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0258,1850
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0259,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0260,8400
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0261,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0262,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0263,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0264,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0265,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0266,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0267,990000
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0268,620600
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0269,35300
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0270,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0271,386800
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0272,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0273,198000
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0274,132000
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0275,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0276,8250
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0277,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0278,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0279,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0280,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0281,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0282,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0283,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0284,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0285,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0286,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0287,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0288,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0289,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0290,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0291,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0292,253000
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0293,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0294,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0295,495000
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0296,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0297,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0298,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0299,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0300,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0301,442700
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0302,437150
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0303,301950
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0304,194450
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0305,247500
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0306,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0307,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0308,63150
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0309,49500
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0310,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0311,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0312,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0313,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0314,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0315,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0316,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0317,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0318,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0319,21700
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0320,1400
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0321,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0322,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0323,51000
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0324,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0325,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0326,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0327,399450
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0328,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0329,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0330,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0331,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0332,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0333,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0334,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0335,2322150
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0336,2450
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0337,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0338,38150
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0339,71800
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0340,1633900
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0341,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0342,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0343,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0344,253000
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0345,575100
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0346,198050
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0347,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0348,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0349,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0350,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0351,41200
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0352,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0353,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0354,294250
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0355,368500
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0356,76100
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0357,23050
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0358,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0359,167750
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0360,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0361,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0362,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0363,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0364,35750
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0365,7050
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0366,417500
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0367,24750
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0368,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0369,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0370,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0371,990000
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0372,227700
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0373,24650
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0374,165000
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0375,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0376,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0377,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0378,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0379,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0380,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0381,4778850
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0382,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0383,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0384,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0385,23350
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0386,19150
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0387,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0388,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0389,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0390,651800
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0391,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0392,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0393,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0394,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0395,13650
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0396,60450
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0397,382650
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0398,15300
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0399,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0400,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0401,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0402,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0403,9700
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0404,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0405,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0406,49500
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0407,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0408,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0409,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0410,998350
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0411,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0412,14400
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0413,2230250
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0414,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0415,503250
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0416,2372400
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0417,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0418,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0419,643500
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0420,8150
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0421,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0422,8200
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0423,46750
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0424,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0425,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0426,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0427,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0428,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0429,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0430,0
2024-03-01,SINGAPORE-WAREHOUSE,MAT-0431,0
2024-04-01,CHINA-WAREHOUSE,MAT-0001,1328500
2024-04-01,CHINA-WAREHOUSE,MAT-0002,149675
2024-04-01,CHINA-WAREHOUSE,MAT-0003,39168
2024-04-01,CHINA-WAREHOUSE,MAT-0004,74950
2024-04-01,CHINA-WAREHOUSE,MAT-0005,0
2024-04-01,CHINA-WAREHOUSE,MAT-0006,0
2024-04-01,CHINA-WAREHOUSE,MAT-0007,814050
2024-04-01,CHINA-WAREHOUSE,MAT-0008,0
2024-04-01,CHINA-WAREHOUSE,MAT-0009,15600
2024-04-01,CHINA-WAREHOUSE,MAT-0010,84
2024-04-01,CHINA-WAREHOUSE,MAT-0011,169450
2024-04-01,CHINA-WAREHOUSE,MAT-0012,0
2024-04-01,CHINA-WAREHOUSE,MAT-0013,674025
